id,display,category,threat,tier_hint,habitat,tameable,source_file,description_short
expr_npc_npc_huangfeng_valley_alchemy_elder,黄枫谷·丹堂执事（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['皱眉看火', '点头', '嫌弃炸炉']"
expr_npc_npc_huangfeng_valley_outer_deacon,黄枫谷·外门执事（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['势利笑', '公事脸', '驱赶']"
expr_npc_npc_huangfeng_valley_patrol_captain,黄枫谷·巡卫队长（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['扫描', '拔势', '收势']"
expr_npc_npc_yanyue_sect_sect_master,掩月宗·掌门/代掌（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['威默', '微颔', '目压']"
expr_npc_npc_yanyue_sect_great_elder,掩月宗·大长老（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['审', '斥', '允']"
expr_npc_npc_yanyue_sect_alchemy_elder,掩月宗·丹堂执事（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['皱眉看火', '点头', '嫌弃炸炉']"
expr_npc_npc_yanyue_sect_outer_deacon,掩月宗·外门执事（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['势利笑', '公事脸', '驱赶']"
expr_npc_npc_yanyue_sect_patrol_captain,掩月宗·巡卫队长（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['扫描', '拔势', '收势']"
expr_npc_npc_spirit_beast_mountain_sect_master,灵兽山·掌门/代掌（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['威默', '微颔', '目压']"
expr_npc_npc_spirit_beast_mountain_great_elder,灵兽山·大长老（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['审', '斥', '允']"
expr_npc_npc_spirit_beast_mountain_alchemy_elder,灵兽山·丹堂执事（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['皱眉看火', '点头', '嫌弃炸炉']"
expr_npc_npc_spirit_beast_mountain_outer_deacon,灵兽山·外门执事（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['势利笑', '公事脸', '驱赶']"
expr_npc_npc_spirit_beast_mountain_patrol_captain,灵兽山·巡卫队长（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['扫描', '拔势', '收势']"
expr_npc_npc_qingxu_gate_sect_master,清虚门·掌门/代掌（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['威默', '微颔', '目压']"
expr_npc_npc_qingxu_gate_great_elder,清虚门·大长老（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['审', '斥', '允']"
expr_npc_npc_qingxu_gate_alchemy_elder,清虚门·丹堂执事（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['皱眉看火', '点头', '嫌弃炸炉']"
expr_npc_npc_qingxu_gate_outer_deacon,清虚门·外门执事（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['势利笑', '公事脸', '驱赶']"
expr_npc_npc_qingxu_gate_patrol_captain,清虚门·巡卫队长（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['扫描', '拔势', '收势']"
expr_npc_npc_huadao_wu_sect_master,化刀坞·掌门/代掌（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['威默', '微颔', '目压']"
expr_npc_npc_huadao_wu_great_elder,化刀坞·大长老（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['审', '斥', '允']"
expr_npc_npc_huadao_wu_alchemy_elder,化刀坞·丹堂执事（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['皱眉看火', '点头', '嫌弃炸炉']"
expr_npc_npc_huadao_wu_outer_deacon,化刀坞·外门执事（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['势利笑', '公事脸', '驱赶']"
expr_npc_npc_huadao_wu_patrol_captain,化刀坞·巡卫队长（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['扫描', '拔势', '收势']"
expr_npc_npc_tianque_fort_sect_master,天阙堡·掌门/代掌（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['威默', '微颔', '目压']"
expr_npc_npc_tianque_fort_great_elder,天阙堡·大长老（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['审', '斥', '允']"
expr_npc_npc_tianque_fort_alchemy_elder,天阙堡·丹堂执事（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['皱眉看火', '点头', '嫌弃炸炉']"
expr_npc_npc_tianque_fort_outer_deacon,天阙堡·外门执事（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['势利笑', '公事脸', '驱赶']"
expr_npc_npc_tianque_fort_patrol_captain,天阙堡·巡卫队长（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['扫描', '拔势', '收势']"
expr_npc_npc_giant_sword_gate_sect_master,巨剑门·掌门/代掌（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['威默', '微颔', '目压']"
expr_npc_npc_giant_sword_gate_great_elder,巨剑门·大长老（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['审', '斥', '允']"
expr_npc_npc_giant_sword_gate_alchemy_elder,巨剑门·丹堂执事（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['皱眉看火', '点头', '嫌弃炸炉']"
expr_npc_npc_giant_sword_gate_outer_deacon,巨剑门·外门执事（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['势利笑', '公事脸', '驱赶']"
expr_npc_npc_giant_sword_gate_patrol_captain,巨剑门·巡卫队长（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['扫描', '拔势', '收势']"
expr_npc_npc_qixuan_men_sect_master,七玄门·掌门/代掌（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['威默', '微颔', '目压']"
expr_npc_npc_qixuan_men_great_elder,七玄门·大长老（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['审', '斥', '允']"
expr_npc_npc_qixuan_men_alchemy_elder,七玄门·丹堂执事（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['皱眉看火', '点头', '嫌弃炸炉']"
expr_npc_npc_qixuan_men_outer_deacon,七玄门·外门执事（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['势利笑', '公事脸', '驱赶']"
expr_npc_npc_qixuan_men_patrol_captain,七玄门·巡卫队长（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['扫描', '拔势', '收势']"
expr_npc_npc_ghost_spirit_gate_sect_master,鬼灵门·掌门/代掌（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['威默', '微颔', '目压']"
expr_npc_npc_ghost_spirit_gate_great_elder,鬼灵门·大长老（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['审', '斥', '允']"
expr_npc_npc_ghost_spirit_gate_alchemy_elder,鬼灵门·丹堂执事（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['皱眉看火', '点头', '嫌弃炸炉']"
expr_npc_npc_ghost_spirit_gate_outer_deacon,鬼灵门·外门执事（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['势利笑', '公事脸', '驱赶']"
expr_npc_npc_ghost_spirit_gate_patrol_captain,鬼灵门·巡卫队长（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['扫描', '拔势', '收势']"
expr_npc_npc_hehuan_sect_sect_master,合欢宗·掌门/代掌（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['威默', '微颔', '目压']"
expr_npc_npc_hehuan_sect_great_elder,合欢宗·大长老（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['审', '斥', '允']"
expr_npc_npc_hehuan_sect_alchemy_elder,合欢宗·丹堂执事（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['皱眉看火', '点头', '嫌弃炸炉']"
expr_npc_npc_hehuan_sect_outer_deacon,合欢宗·外门执事（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['势利笑', '公事脸', '驱赶']"
expr_npc_npc_hehuan_sect_patrol_captain,合欢宗·巡卫队长（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['扫描', '拔势', '收势']"
expr_npc_npc_moyan_gate_sect_master,魔焰门·掌门/代掌（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['威默', '微颔', '目压']"
expr_npc_npc_moyan_gate_great_elder,魔焰门·大长老（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['审', '斥', '允']"
expr_npc_npc_moyan_gate_alchemy_elder,魔焰门·丹堂执事（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['皱眉看火', '点头', '嫌弃炸炉']"
expr_npc_npc_moyan_gate_outer_deacon,魔焰门·外门执事（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['势利笑', '公事脸', '驱赶']"
expr_npc_npc_moyan_gate_patrol_captain,魔焰门·巡卫队长（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['扫描', '拔势', '收势']"
expr_npc_npc_tiansha_sect_sect_master,天煞宗·掌门/代掌（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['威默', '微颔', '目压']"
expr_npc_npc_tiansha_sect_great_elder,天煞宗·大长老（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['审', '斥', '允']"
expr_npc_npc_tiansha_sect_alchemy_elder,天煞宗·丹堂执事（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['皱眉看火', '点头', '嫌弃炸炉']"
expr_npc_npc_tiansha_sect_outer_deacon,天煞宗·外门执事（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['势利笑', '公事脸', '驱赶']"
expr_npc_npc_tiansha_sect_patrol_captain,天煞宗·巡卫队长（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['扫描', '拔势', '收势']"
expr_npc_npc_yuling_sect_sect_master,御灵宗·掌门/代掌（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['威默', '微颔', '目压']"
expr_npc_npc_yuling_sect_great_elder,御灵宗·大长老（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['审', '斥', '允']"
expr_npc_npc_yuling_sect_alchemy_elder,御灵宗·丹堂执事（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['皱眉看火', '点头', '嫌弃炸炉']"
expr_npc_npc_yuling_sect_outer_deacon,御灵宗·外门执事（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['势利笑', '公事脸', '驱赶']"
expr_npc_npc_yuling_sect_patrol_captain,御灵宗·巡卫队长（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['扫描', '拔势', '收势']"
expr_npc_npc_qianhuan_sect_sect_master,千幻宗·掌门/代掌（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['威默', '微颔', '目压']"
expr_npc_npc_qianhuan_sect_great_elder,千幻宗·大长老（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['审', '斥', '允']"
expr_npc_npc_qianhuan_sect_alchemy_elder,千幻宗·丹堂执事（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['皱眉看火', '点头', '嫌弃炸炉']"
expr_npc_npc_qianhuan_sect_outer_deacon,千幻宗·外门执事（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['势利笑', '公事脸', '驱赶']"
expr_npc_npc_qianhuan_sect_patrol_captain,千幻宗·巡卫队长（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['扫描', '拔势', '收势']"
expr_npc_npc_luoyun_sect_sect_master,落云宗·掌门/代掌（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['威默', '微颔', '目压']"
expr_npc_npc_luoyun_sect_great_elder,落云宗·大长老（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['审', '斥', '允']"
expr_npc_npc_luoyun_sect_alchemy_elder,落云宗·丹堂执事（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['皱眉看火', '点头', '嫌弃炸炉']"
expr_npc_npc_luoyun_sect_outer_deacon,落云宗·外门执事（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['势利笑', '公事脸', '驱赶']"
expr_npc_npc_luoyun_sect_patrol_captain,落云宗·巡卫队长（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['扫描', '拔势', '收势']"
expr_npc_npc_star_palace_sect_master,星宫·掌门/代掌（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['威默', '微颔', '目压']"
expr_npc_npc_star_palace_great_elder,星宫·大长老（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['审', '斥', '允']"
expr_npc_npc_star_palace_alchemy_elder,星宫·丹堂执事（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['皱眉看火', '点头', '嫌弃炸炉']"
expr_npc_npc_star_palace_outer_deacon,星宫·外门执事（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['势利笑', '公事脸', '驱赶']"
expr_npc_npc_star_palace_patrol_captain,星宫·巡卫队长（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['扫描', '拔势', '收势']"
expr_npc_npc_inverse_star_alliance_sect_master,逆星盟·掌门/代掌（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['威默', '微颔', '目压']"
expr_npc_npc_inverse_star_alliance_great_elder,逆星盟·大长老（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['审', '斥', '允']"
expr_npc_npc_inverse_star_alliance_alchemy_elder,逆星盟·丹堂执事（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['皱眉看火', '点头', '嫌弃炸炉']"
expr_npc_npc_inverse_star_alliance_outer_deacon,逆星盟·外门执事（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['势利笑', '公事脸', '驱赶']"
expr_npc_npc_inverse_star_alliance_patrol_captain,逆星盟·巡卫队长（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['扫描', '拔势', '收势']"
expr_npc_npc_qianzhu_teach_sect_master,千竹教·掌门/代掌（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['威默', '微颔', '目压']"
expr_npc_npc_qianzhu_teach_great_elder,千竹教·大长老（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['审', '斥', '允']"
expr_npc_npc_qianzhu_teach_alchemy_elder,千竹教·丹堂执事（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['皱眉看火', '点头', '嫌弃炸炉']"
expr_npc_npc_qianzhu_teach_outer_deacon,千竹教·外门执事（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['势利笑', '公事脸', '驱赶']"
expr_npc_npc_qianzhu_teach_patrol_captain,千竹教·巡卫队长（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['扫描', '拔势', '收势']"
expr_npc_npc_mulan_fashi_council_sect_master,慕兰神师府·掌门/代掌（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['威默', '微颔', '目压']"
expr_npc_npc_mulan_fashi_council_great_elder,慕兰神师府·大长老（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['审', '斥', '允']"
expr_npc_npc_mulan_fashi_council_alchemy_elder,慕兰神师府·丹堂执事（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['皱眉看火', '点头', '嫌弃炸炉']"
expr_npc_npc_mulan_fashi_council_outer_deacon,慕兰神师府·外门执事（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['势利笑', '公事脸', '驱赶']"
expr_npc_npc_mulan_fashi_council_patrol_captain,慕兰神师府·巡卫队长（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['扫描', '拔势', '收势']"
expr_npc_npc_tianlan_temple_sect_master,天澜圣殿·掌门/代掌（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['威默', '微颔', '目压']"
expr_npc_npc_tianlan_temple_great_elder,天澜圣殿·大长老（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['审', '斥', '允']"
expr_npc_npc_tianlan_temple_alchemy_elder,天澜圣殿·丹堂执事（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['皱眉看火', '点头', '嫌弃炸炉']"
expr_npc_npc_tianlan_temple_outer_deacon,天澜圣殿·外门执事（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['势利笑', '公事脸', '驱赶']"
expr_npc_npc_tianlan_temple_patrol_captain,天澜圣殿·巡卫队长（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['扫描', '拔势', '收势']"
expr_npc_npc_qianzhu_sect_sect_master,千竹教·掌门/代掌（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['威默', '微颔', '目压']"
expr_npc_npc_qianzhu_sect_great_elder,千竹教·大长老（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['审', '斥', '允']"
expr_npc_npc_qianzhu_sect_alchemy_elder,千竹教·丹堂执事（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['皱眉看火', '点头', '嫌弃炸炉']"
expr_npc_npc_qianzhu_sect_outer_deacon,千竹教·外门执事（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['势利笑', '公事脸', '驱赶']"
expr_npc_npc_qianzhu_sect_patrol_captain,千竹教·巡卫队长（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['扫描', '拔势', '收势']"
expr_npc_npc_yuling_sect_secret_sect_master,御灵宗·掌门/代掌（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['威默', '微颔', '目压']"
expr_npc_npc_yuling_sect_secret_great_elder,御灵宗·大长老（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['审', '斥', '允']"
expr_npc_npc_yuling_sect_secret_alchemy_elder,御灵宗·丹堂执事（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['皱眉看火', '点头', '嫌弃炸炉']"
expr_npc_npc_yuling_sect_secret_outer_deacon,御灵宗·外门执事（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['势利笑', '公事脸', '驱赶']"
expr_npc_npc_yuling_sect_secret_patrol_captain,御灵宗·巡卫队长（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['扫描', '拔势', '收势']"
expr_npc_npc_guiling_gate_sect_master,鬼灵门·掌门/代掌（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['威默', '微颔', '目压']"
expr_npc_npc_guiling_gate_great_elder,鬼灵门·大长老（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['审', '斥', '允']"
expr_npc_npc_guiling_gate_alchemy_elder,鬼灵门·丹堂执事（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['皱眉看火', '点头', '嫌弃炸炉']"
expr_npc_npc_guiling_gate_outer_deacon,鬼灵门·外门执事（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['势利笑', '公事脸', '驱赶']"
expr_npc_npc_guiling_gate_patrol_captain,鬼灵门·巡卫队长（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['扫描', '拔势', '收势']"
expr_npc_npc_tianmo_sect_sect_master,天魔宗·掌门/代掌（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['威默', '微颔', '目压']"
expr_npc_npc_tianmo_sect_great_elder,天魔宗·大长老（表情）,humanoid_other,1,,,,bestiary_v120.json,"表情组['审', '斥', '允']"
